Id,Predicted
134959,500000
64342,500000
51154,500000
40845,500000
170881,500000
106257,500000
114464,500000
97370,500000
172227,500000
151941,500000
107035,500000
135274,500000
169795,500000
83718,500000
42632,500000
68198,500000
112707,500000
36740,500000
42954,500000
5921,500000
40850,500000
44668,500000
21263,500000
162241,500000
81902,500000
169151,500000
154334,500000
59218,500000
37714,500000
106222,500000
139069,500000
4425,500000
140007,500000
90024,500000
153101,500000
37538,500000
32399,500000
38946,500000
151272,500000
95430,500000
101750,500000
16356,500000
131496,500000
167864,500000
17832,500000
106738,500000
33431,500000
164505,500000
47565,500000
99660,500000
20200,500000
28507,500000
43495,500000
23794,500000
40297,500000
53944,500000
11040,500000
106585,500000
70050,500000
75026,500000
142562,500000
113332,500000
104548,500000
159065,500000
157589,500000
26850,500000
83917,500000
124331,500000
58018,500000
163913,500000
109105,500000
97862,500000
16478,500000
35187,500000
25446,500000
47828,500000
123220,500000
16366,500000
144449,500000
39920,500000
160888,500000
47978,500000
14331,500000
60334,500000
49737,500000
98533,500000
38375,500000
176978,500000
60474,500000
163806,500000
4654,500000
130912,500000
115098,500000
56214,500000
63720,500000
143496,500000
33941,500000
66720,500000
29518,500000
68026,500000
161546,500000
118804,500000
126852,500000
102392,500000
49738,500000
49424,500000
18184,500000
5408,500000
157571,500000
111705,500000
179891,500000
76587,500000
2629,500000
119008,500000
128414,500000
162481,500000
39075,500000
113444,500000
58984,500000
134087,500000
27723,500000
61426,500000
26496,500000
8183,500000
96508,500000
56072,500000
77192,500000
84054,500000
55624,500000
163711,500000
29219,500000
81813,500000
181000,500000
143894,500000
141800,500000
30009,500000
45917,500000
14425,500000
23268,500000
1284,500000
69986,500000
134779,500000
78114,500000
128833,500000
129335,500000
56632,500000
46967,500000
146611,500000
37748,500000
156600,500000
105167,500000
35572,500000
154900,500000
68778,500000
40761,500000
76922,500000
57737,500000
63946,500000
111235,500000
114882,500000
12676,500000
138376,500000
90637,500000
184522,500000
92974,500000
8857,500000
27895,500000
156181,500000
41834,500000
157391,500000
143702,500000
185912,500000
11229,500000
41300,500000
72247,500000
83180,500000
148335,500000
7890,500000
135138,500000
27131,500000
166558,500000
131032,500000
74357,500000
156049,500000
69414,500000
97276,500000
82842,500000
148527,500000
144752,500000
18175,500000
11905,500000
171029,500000
59320,500000
84110,500000
78965,500000
85951,500000
163141,500000
109999,500000
147801,500000
139213,500000
126460,500000
28015,500000
181431,500000
52696,500000
50605,500000
165242,500000
48813,500000
110483,500000
89306,500000
133442,500000
65829,500000
87579,500000
91465,500000
73701,500000
15530,500000
18230,500000
97193,500000
166625,500000
33195,500000
136148,500000
165033,500000
21315,500000
91814,500000
16891,500000
107918,500000
79471,500000
21862,500000
67991,500000
165486,500000
63600,500000
110049,500000
112307,500000
10157,500000
74635,500000
25784,500000
107059,500000
30356,500000
87516,500000
10936,500000
88543,500000
139877,500000
42424,500000
52670,500000
166867,500000
101107,500000
76199,500000
80888,500000
9911,500000
156640,500000
102356,500000
48860,500000
102849,500000
138105,500000
117983,500000
93922,500000
46238,500000
59022,500000
106646,500000
120040,500000
126172,500000
168000,500000
80749,500000
131491,500000
112112,500000
47501,500000
13728,500000
101768,500000
6316,500000
126098,500000
165,500000
19524,500000
150677,500000
59379,500000
74454,500000
175450,500000
89244,500000
116506,500000
147339,500000
74001,500000
90922,500000
1820,500000
110186,500000
62682,500000
89581,500000
137848,500000
161798,500000
170742,500000
82918,500000
37679,500000
154926,500000
149598,500000
44725,500000
90766,500000
148899,500000
126592,500000
157908,500000
113713,500000
148870,500000
165510,500000
101470,500000
51743,500000
27173,500000
27812,500000
95488,500000
173154,500000
121352,500000
143803,500000
63373,500000
1386,500000
163514,500000
35643,500000
120579,500000
128369,500000
141816,500000
161838,500000
71069,500000
77131,500000
17667,500000
52148,500000
72854,500000
102035,500000
111359,500000
17719,500000
123306,500000
161864,500000
180849,500000
160993,500000
162321,500000
46481,500000
79814,500000
137789,500000
54212,500000
33512,500000
57246,500000
183567,500000
126709,500000
38938,500000
31497,500000
43094,500000
40278,500000
174057,500000
88538,500000
78488,500000
170729,500000
173992,500000
60975,500000
54718,500000
178130,500000
133730,500000
70033,500000
43395,500000
142569,500000
25880,500000
139537,500000
3465,500000
40735,500000
162957,500000
83356,500000
32897,500000
49245,500000
60337,500000
139769,500000
52326,500000
162813,500000
180789,500000
49386,500000
33541,500000
159352,500000
42027,500000
155370,500000
143725,500000
131769,500000
139885,500000
93808,500000
10639,500000
168611,500000
167653,500000
123170,500000
139150,500000
62622,500000
168689,500000
18566,500000
67121,500000
119193,500000
75320,500000
185227,500000
59316,500000
42962,500000
51540,500000
37927,500000
85155,500000
148730,500000
182768,500000
21816,500000
119821,500000
53803,500000
75672,500000
164062,500000
9801,500000
90516,500000
126543,500000
20563,500000
173167,500000
165546,500000
140696,500000
60885,500000
71010,500000
65245,500000
7762,500000
162332,500000
132065,500000
163315,500000
94896,500000
13990,500000
86695,500000
136032,500000
181973,500000
70720,500000
176320,500000
123988,500000
75446,500000
165520,500000
95499,500000
73362,500000
115013,500000
170250,500000
117752,500000
120534,500000
43110,500000
173316,500000
163348,500000
167196,500000
8539,500000
57416,500000
147688,500000
48843,500000
123483,500000
91781,500000
57502,500000
41380,500000
71368,500000
90332,500000
56200,500000
59273,500000
59528,500000
142978,500000
62463,500000
151089,500000
159388,500000
15000,500000
124030,500000
146762,500000
32542,500000
44504,500000
154438,500000
92711,500000
26861,500000
154130,500000
108177,500000
85561,500000
29523,500000
162190,500000
137744,500000
141614,500000
154095,500000
177433,500000
16212,500000
138324,500000
179772,500000
80229,500000
146601,500000
90354,500000
16620,500000
144520,500000
43671,500000
151379,500000
43516,500000
114780,500000
48679,500000
23310,500000
82078,500000
161637,500000
97266,500000
25975,500000
183280,500000
143522,500000
82873,500000
111022,500000
170004,500000
149233,500000
11335,500000
178323,500000
117545,500000
104197,500000
114280,500000
30527,500000
42651,500000
123646,500000
72689,500000
78646,500000
50032,500000
167436,500000
25911,500000
140037,500000
117935,500000
122922,500000
28738,500000
129413,500000
65411,500000
20519,500000
148799,500000
96848,500000
167854,500000
90027,500000
124583,500000
123841,500000
143815,500000
100928,500000
64554,500000
27802,500000
55996,500000
168480,500000
18511,500000
7174,500000
107447,500000
109945,500000
109304,500000
33225,500000
31504,500000
85162,500000
164868,500000
102092,500000
5618,500000
45425,500000
127376,500000
156938,500000
127635,500000
111774,500000
141311,500000
68733,500000
171431,500000
57288,500000
147560,500000
83283,500000
180470,500000
85424,500000
30049,500000
138841,500000
138637,500000
178178,500000
69976,500000
139744,500000
58256,500000
104665,500000
169191,500000
55984,500000
40354,500000
59813,500000
142178,500000
104367,500000
135075,500000
16278,500000
49191,500000
95010,500000
179668,500000
111338,500000
76006,500000
106534,500000
78933,500000
76196,500000
110996,500000
145016,500000
133526,500000
67069,500000
77499,500000
51668,500000
64752,500000
148430,500000
63329,500000
173406,500000
79182,500000
139963,500000
119727,500000
14184,500000
63325,500000
69906,500000
150715,500000
10423,500000
13226,500000
166355,500000
162216,500000
43071,500000
103161,500000
168506,500000
30707,500000
54877,500000
77637,500000
54304,500000
71775,500000
116543,500000
18877,500000
98865,500000
169535,500000
155674,500000
46410,500000
25354,500000
149242,500000
156019,500000
2372,500000
167793,500000
13539,500000
96889,500000
12180,500000
30975,500000
142091,500000
141417,500000
88385,500000
118140,500000
130703,500000
78738,500000
31269,500000
109042,500000
48367,500000
169027,500000
94564,500000
69161,500000
109455,500000
102048,500000
142061,500000
80360,500000
108330,500000
45894,500000
184619,500000
44807,500000
86934,500000
99343,500000
168916,500000
89276,500000
51815,500000
125813,500000
107171,500000
154642,500000
10072,500000
68097,500000
160821,500000
19655,500000
142752,500000
36940,500000
111126,500000
596,500000
71019,500000
4479,500000
55848,500000
85188,500000
125357,500000
14647,500000
162730,500000
150653,500000
120056,500000
169156,500000
67935,500000
174388,500000
182913,500000
54148,500000
131866,500000
149984,500000
159985,500000
95496,500000
112843,500000
49524,500000
27369,500000
30825,500000
169753,500000
92534,500000
129225,500000
13062,500000
130722,500000
134157,500000
165859,500000
66301,500000
83618,500000
107691,500000
105232,500000
48298,500000
40648,500000
71976,500000
72896,500000
74551,500000
44973,500000
29347,500000
141919,500000
106300,500000
131980,500000
133141,500000
3973,500000
40519,500000
180446,500000
175025,500000
75064,500000
18793,500000
149491,500000
154754,500000
132371,500000
134999,500000
165322,500000
108805,500000
140691,500000
156367,500000
85858,500000
152700,500000
185104,500000
70218,500000
10393,500000
165123,500000
55106,500000
88369,500000
41779,500000
130816,500000
31211,500000
166757,500000
108437,500000
185814,500000
73304,500000
148656,500000
84559,500000
151222,500000
2069,500000
182640,500000
157520,500000
153201,500000
51319,500000
167197,500000
56328,500000
7586,500000
4962,500000
17286,500000
17996,500000
136652,500000
107533,500000
35676,500000
63528,500000
88024,500000
92245,500000
121431,500000
117675,500000
134315,500000
80382,500000
5676,500000
85834,500000
7544,500000
76545,500000
182269,500000
115301,500000
184499,500000
89274,500000
96978,500000
22476,500000
43684,500000
103852,500000
6660,500000
149136,500000
55623,500000
154963,500000
118607,500000
66046,500000
50815,500000
88378,500000
47559,500000
96116,500000
31651,500000
141186,500000
142321,500000
47123,500000
176333,500000
3011,500000
68006,500000
183387,500000
36465,500000
39670,500000
173044,500000
7197,500000
35841,500000
185880,500000
64929,500000
99553,500000
59246,500000
122401,500000
5750,500000
54602,500000
57503,500000
139988,500000
61441,500000
3816,500000
157223,500000
45836,500000
155755,500000
1314,500000
172283,500000
183939,500000
102449,500000
130038,500000
69337,500000
59437,500000
100231,500000
184320,500000
121624,500000
175778,500000
49838,500000
112596,500000
92825,500000
3175,500000
20599,500000
90059,500000
8718,500000
56904,500000
140415,500000
45486,500000
72264,500000
102129,500000
5083,500000
23403,500000
57581,500000
165475,500000
88985,500000
30967,500000
19270,500000
39924,500000
52520,500000
151658,500000
145774,500000
52004,500000
109232,500000
32071,500000
421,500000
150070,500000
157555,500000
141514,500000
137558,500000
155571,500000
162016,500000
47743,500000
42863,500000
60316,500000
119376,500000
96534,500000
97787,500000
46854,500000
131197,500000
45750,500000
75580,500000
122938,500000
24952,500000
8713,500000
29044,500000
33794,500000
155354,500000
174630,500000
357,500000
52446,500000
173530,500000
9167,500000
2712,500000
34228,500000
14795,500000
101108,500000
182805,500000
101314,500000
71207,500000
24463,500000
161441,500000
62066,500000
140608,500000
9901,500000
167009,500000
70131,500000
111696,500000
69883,500000
68434,500000
10786,500000
104011,500000
108425,500000
120804,500000
26582,500000
20975,500000
134633,500000
97941,500000
107642,500000
161902,500000
100312,500000
95448,500000
21815,500000
149382,500000
74108,500000
123994,500000
146443,500000
108700,500000
22001,500000
74783,500000
119865,500000
141913,500000
74995,500000
135235,500000
48589,500000
914,500000
119943,500000
99440,500000
144341,500000
97930,500000
90951,500000
131041,500000
84731,500000
135546,500000
127448,500000
61300,500000
63131,500000
25238,500000
180340,500000
99506,500000
183854,500000
94910,500000
44500,500000
63085,500000
164640,500000
16313,500000
132985,500000
101842,500000
5938,500000
44937,500000
170855,500000
40121,500000
74424,500000
156663,500000
181734,500000
109020,500000
54192,500000
121171,500000
118207,500000
103252,500000
46896,500000
175241,500000
9111,500000
172947,500000
60940,500000
77395,500000
83691,500000
11241,500000
58884,500000
33511,500000
35455,500000
134929,500000
127658,500000
74414,500000
23654,500000
41430,500000
96127,500000
66839,500000
68946,500000
167240,500000
75029,500000
164287,500000
7830,500000
33316,500000
59853,500000
77185,500000
131362,500000
60057,500000
62703,500000
7301,500000
62430,500000
90275,500000
41898,500000
147521,500000
16961,500000
51376,500000
115157,500000
120634,500000
125261,500000
95547,500000
3515,500000
76413,500000
170768,500000
127634,500000
66815,500000
5490,500000
142611,500000
65774,500000
92958,500000
84749,500000
116909,500000
85064,500000
94989,500000
185937,500000
67686,500000
132595,500000
45139,500000
29101,500000
20069,500000
22550,500000
174839,500000
114955,500000
146788,500000
83092,500000
135246,500000
61802,500000
137382,500000
145401,500000
58300,500000
140496,500000
149481,500000
136826,500000
69083,500000
149913,500000
105985,500000
112379,500000
24595,500000
170528,500000
137587,500000
50622,500000
20491,500000
20537,500000
18157,500000
157941,500000
92700,500000
123974,500000
173075,500000
141277,500000
112473,500000
75725,500000
148084,500000
163134,500000
169551,500000
97936,500000
5409,500000
181576,500000
176565,500000
69920,500000
155355,500000
169526,500000
175592,500000
11800,500000
76885,500000
150140,500000
15952,500000
163132,500000
182445,500000
1689,500000
43974,500000
15651,500000
51632,500000
44152,500000
79260,500000
126131,500000
146446,500000
35453,500000
24575,500000
153177,500000
11722,500000
13333,500000
155121,500000
101310,500000
53959,500000
23876,500000
126643,500000
86844,500000
53505,500000
180050,500000
1112,500000
181162,500000
57024,500000
87181,500000
1248,500000
59383,500000
162369,500000
133350,500000
99669,500000
34764,500000
62298,500000
35998,500000
1607,500000
32970,500000
26641,500000
175224,500000
110327,500000
156595,500000
163067,500000
60715,500000
150551,500000
58057,500000
175585,500000
15757,500000
20005,500000
60657,500000
81819,500000
174859,500000
107651,500000
145839,500000
109597,500000
64677,500000
170987,500000
132448,500000
615,500000
328,500000
170503,500000
54169,500000
101792,500000
53716,500000
118305,500000
159348,500000
47524,500000
120095,500000
89161,500000
122216,500000
22639,500000
105567,500000
36501,500000
90278,500000
176235,500000
133638,500000
49178,500000
25528,500000
47155,500000
69881,500000
78321,500000
55247,500000
86287,500000
105381,500000
81889,500000
114435,500000
60550,500000
85101,500000
87805,500000
21257,500000
57009,500000
57447,500000
96458,500000
133136,500000
5000,500000
42652,500000
23784,500000
11571,500000
162263,500000
185322,500000
95243,500000
98025,500000
121413,500000
16255,500000
169864,500000
65094,500000
106745,500000
35269,500000
182962,500000
67245,500000
146159,500000
67199,500000
153321,500000
171081,500000
64169,500000
59992,500000
87375,500000
45489,500000
133891,500000
28201,500000
181799,500000
128771,500000
100544,500000
117827,500000
125112,500000
41283,500000
143488,500000
132026,500000
154774,500000
181316,500000
26452,500000
69192,500000
48876,500000
23995,500000
114699,500000
14429,500000
29310,500000
155233,500000
140675,500000
149085,500000
32887,500000
124252,500000
101533,500000
133377,500000
166041,500000
40559,500000
37378,500000
33652,500000
114468,500000
74715,500000
64519,500000
152802,500000
53278,500000
34834,500000
124152,500000
136017,500000
154630,500000
179253,500000
146936,500000
97021,500000
1925,500000
177820,500000
83330,500000
145449,500000
179983,500000
167017,500000
143174,500000
42152,500000
118433,500000
1085,500000
108,500000
21504,500000
29908,500000
70316,500000
147948,500000
98363,500000
162615,500000
13447,500000
181211,500000
158809,500000
155623,500000
98150,500000
71979,500000
41846,500000
110154,500000
18305,500000
94821,500000
48673,500000
43984,500000
22290,500000
92650,500000
29386,500000
1810,500000
156154,500000
93822,500000
127679,500000
51871,500000
8150,500000
124650,500000
41453,500000
134106,500000
85212,500000
110858,500000
129207,500000
56369,500000
122046,500000
80517,500000
168013,500000
26047,500000
100969,500000
27240,500000
51867,500000
184767,500000
105710,500000
123195,500000
120616,500000
27126,500000
11811,500000
178381,500000
127074,500000
179534,500000
8432,500000
130518,500000
127324,500000
162711,500000
92750,500000
88080,500000
139501,500000
52121,500000
140776,500000
258,500000
90635,500000
125011,500000
89929,500000
55616,500000
143796,500000
164854,500000
122926,500000
68261,500000
142713,500000
81536,500000
121421,500000
73311,500000
180277,500000
128708,500000
180204,500000
77138,500000
162461,500000
39775,500000
125903,500000
106371,500000
178198,500000
16267,500000
134921,500000
106158,500000
93050,500000
141454,500000
93644,500000
43686,500000
157459,500000
92229,500000
27330,500000
44846,500000
178490,500000
12077,500000
173289,500000
104334,500000
30897,500000
27451,500000
441,500000
28528,500000
80302,500000
153339,500000
133873,500000
97142,500000
60133,500000
11493,500000
172125,500000
125657,500000
135834,500000
21497,500000
33068,500000
107676,500000
41602,500000
164242,500000
78229,500000
153717,500000
84170,500000
24662,500000
76220,500000
12697,500000
163429,500000
4753,500000
136174,500000
60783,500000
157864,500000
72622,500000
62301,500000
32531,500000
59317,500000
83255,500000
152904,500000
86929,500000
50519,500000
1999,500000
60828,500000
36514,500000
74380,500000
49172,500000
166486,500000
18610,500000
68142,500000
45431,500000
63158,500000
131637,500000
92884,500000
106513,500000
164649,500000
23422,500000
28506,500000
104557,500000
52553,500000
117870,500000
126500,500000
151129,500000
71900,500000
45526,500000
128725,500000
169640,500000
34730,500000
118255,500000
42296,500000
19810,500000
98813,500000
113906,500000
9532,500000
155597,500000
18045,500000
24885,500000
112445,500000
117797,500000
52337,500000
158022,500000
34393,500000
130435,500000
44300,500000
113439,500000
78135,500000
26104,500000
111287,500000
21086,500000
164435,500000
129911,500000
119934,500000
109546,500000
92770,500000
1811,500000
150210,500000
128750,500000
31760,500000
66929,500000
50308,500000
54495,500000
110152,500000
52992,500000
1416,500000
138913,500000
166115,500000
35565,500000
84016,500000
92457,500000
49293,500000
31321,500000
56034,500000
93790,500000
118186,500000
86055,500000
171264,500000
15094,500000
58219,500000
100511,500000
4358,500000
101281,500000
38842,500000
134295,500000
88505,500000
75927,500000
61776,500000
94600,500000
172898,500000
172849,500000
170383,500000
69425,500000
58402,500000
126504,500000
173659,500000
176016,500000
28564,500000
87174,500000
121285,500000
58466,500000
99193,500000
126462,500000
58565,500000
92169,500000
78171,500000
49499,500000
177089,500000
93972,500000
93022,500000
130685,500000
132582,500000
14260,500000
104426,500000
110602,500000
149549,500000
78565,500000
2082,500000
28544,500000
134242,500000
38031,500000
165726,500000
95217,500000
87324,500000
126911,500000
162946,500000
37036,500000
13659,500000
1928,500000
53996,500000
183255,500000
75343,500000
185243,500000
125204,500000
56303,500000
164713,500000
28761,500000
147918,500000
107599,500000
5232,500000
81489,500000
7175,500000
176202,500000
84392,500000
147184,500000
76865,500000
72332,500000
158118,500000
94967,500000
138558,500000
43358,500000
26819,500000
126023,500000
38579,500000
85818,500000
165864,500000
43654,500000
125540,500000
127649,500000
91665,500000
143384,500000
94005,500000
51649,500000
79558,500000
67074,500000
147658,500000
153443,500000
140366,500000
2379,500000
158708,500000
177562,500000
1173,500000
183803,500000
60539,500000
48774,500000
95302,500000
143896,500000
36430,500000
180170,500000
17881,500000
165070,500000
28770,500000
41360,500000
155360,500000
74785,500000
125572,500000
53673,500000
71413,500000
53451,500000
89004,500000
114260,500000
674,500000
44409,500000
26891,500000
49769,500000
62518,500000
8204,500000
115693,500000
132023,500000
180232,500000
45677,500000
165615,500000
172206,500000
22522,500000
48356,500000
171272,500000
174765,500000
144273,500000
62648,500000
36245,500000
184175,500000
97916,500000
118112,500000
53127,500000
50193,500000
91095,500000
37182,500000
50934,500000
164991,500000
127660,500000
57306,500000
31641,500000
20288,500000
90841,500000
43660,500000
77985,500000
65669,500000
83932,500000
133759,500000
70899,500000
141117,500000
34139,500000
8214,500000
165066,500000
111683,500000
149286,500000
173631,500000
77467,500000
100614,500000
112400,500000
398,500000
67344,500000
185413,500000
178694,500000
75286,500000
58764,500000
122664,500000
89592,500000
73899,500000
110266,500000
176560,500000
67636,500000
132093,500000
113950,500000
100182,500000
52272,500000
24051,500000
87314,500000
27003,500000
21150,500000
150710,500000
133317,500000
117795,500000
130098,500000
123556,500000
50724,500000
105388,500000
157170,500000
9278,500000
110310,500000
62758,500000
157350,500000
37976,500000
109116,500000
163846,500000
181014,500000
97611,500000
85452,500000
111627,500000
128248,500000
85886,500000
14186,500000
1793,500000
32157,500000
141458,500000
147158,500000
21764,500000
110577,500000
79829,500000
44374,500000
21489,500000
75435,500000
19209,500000
64184,500000
95119,500000
28087,500000
176814,500000
38950,500000
151142,500000
81846,500000
144043,500000
53844,500000
86403,500000
125951,500000
113145,500000
163043,500000
184015,500000
168470,500000
178685,500000
180595,500000
76336,500000
21885,500000
37676,500000
181748,500000
47830,500000
9871,500000
74988,500000
97515,500000
85990,500000
2631,500000
42215,500000
168535,500000
127628,500000
38314,500000
177829,500000
37400,500000
34427,500000
136066,500000
123295,500000
166509,500000
133632,500000
74334,500000
117367,500000
78638,500000
128296,500000
140162,500000
107854,500000
28166,500000
108406,500000
176716,500000
99890,500000
176624,500000
33815,500000
44963,500000
73878,500000
151927,500000
61333,500000
39087,500000
11259,500000
81635,500000
54725,500000
72904,500000
24262,500000
84222,500000
138790,500000
170658,500000
5045,500000
135135,500000
83048,500000
19250,500000
41718,500000
159170,500000
70203,500000
148,500000
119229,500000
17434,500000
93308,500000
110376,500000
22644,500000
2346,500000
163314,500000
67117,500000
155957,500000
116752,500000
173898,500000
167697,500000
139215,500000
16691,500000
163403,500000
48391,500000
32848,500000
32635,500000
88686,500000
126542,500000
64036,500000
109610,500000
71927,500000
127765,500000
168342,500000
106757,500000
47372,500000
7007,500000
171782,500000
14820,500000
146153,500000
7804,500000
23675,500000
176505,500000
159316,500000
86509,500000
5136,500000
80492,500000
156590,500000
185938,500000
142330,500000
33532,500000
168278,500000
71189,500000
117221,500000
80706,500000
133290,500000
90743,500000
15065,500000
67738,500000
74839,500000
55497,500000
80341,500000
49671,500000
112618,500000
50357,500000
44588,500000
175149,500000
149352,500000
65259,500000
99691,500000
60203,500000
170161,500000
91571,500000
155492,500000
176712,500000
170754,500000
9309,500000
26936,500000
110850,500000
78927,500000
111443,500000
180917,500000
39646,500000
104063,500000
70855,500000
157621,500000
62424,500000
6032,500000
23418,500000
14483,500000
94098,500000
48168,500000
3671,500000
68888,500000
66501,500000
140182,500000
23217,500000
131172,500000
131668,500000
119413,500000
23318,500000
156722,500000
118864,500000
159057,500000
160217,500000
32130,500000
32588,500000
58378,500000
37579,500000
160635,500000
177369,500000
75612,500000
74686,500000
44291,500000
113586,500000
104594,500000
95375,500000
148079,500000
99873,500000
36788,500000
15766,500000
141239,500000
95159,500000
55519,500000
18701,500000
108970,500000
137018,500000
57572,500000
52727,500000
163843,500000
15390,500000
112536,500000
51771,500000
76817,500000
128082,500000
37807,500000
39078,500000
49599,500000
148060,500000
9090,500000
178189,500000
46186,500000
16741,500000
15558,500000
13230,500000
51016,500000
159500,500000
49615,500000
93451,500000
185558,500000
6105,500000
147071,500000
84270,500000
153226,500000
90510,500000
143499,500000
53623,500000
14754,500000
69999,500000
180938,500000
35382,500000
65782,500000
155307,500000
49855,500000
154986,500000
52499,500000
75085,500000
116331,500000
90682,500000
47942,500000
96165,500000
53552,500000
182278,500000
153945,500000
49430,500000
38984,500000
89101,500000
89876,500000
69950,500000
57337,500000
167719,500000
104745,500000
101864,500000
48076,500000
156646,500000
143667,500000
182417,500000
178594,500000
101177,500000
97776,500000
68282,500000
34179,500000
142953,500000
55981,500000
34795,500000
104200,500000
175515,500000
119249,500000
49396,500000
122060,500000
13453,500000
108896,500000
5824,500000
45244,500000
155703,500000
135378,500000
125985,500000
51976,500000
17335,500000
122683,500000
84403,500000
64346,500000
145285,500000
121343,500000
39853,500000
171613,500000
71749,500000
114157,500000
73195,500000
170133,500000
133963,500000
180973,500000
68544,500000
44419,500000
50747,500000
62281,500000
33920,500000
146723,500000
22114,500000
150388,500000
104678,500000
102398,500000
142123,500000
111656,500000
16085,500000
49771,500000
5687,500000
145871,500000
1476,500000
163842,500000
66742,500000
127369,500000
41642,500000
41931,500000
122552,500000
56469,500000
104607,500000
127496,500000
67170,500000
87797,500000
12710,500000
123508,500000
175960,500000
73258,500000
142702,500000
62196,500000
78029,500000
53031,500000
180533,500000
28535,500000
29854,500000
138559,500000
155969,500000
126983,500000
28074,500000
2042,500000
147767,500000
85473,500000
179801,500000
131433,500000
125542,500000
33030,500000
4291,500000
141309,500000
109917,500000
11151,500000
12367,500000
51220,500000
72918,500000
81134,500000
15078,500000
43368,500000
120015,500000
118752,500000
